metrics_streamer_audio_jitter_count,metrics_streamer_audio_jitter_stddev,metrics_streamer_audio_jitter_min,metrics_streamer_audio_jitter_max,metrics_streamer_audio_jitter_sum,metrics_streamer_audio_jitter_999%,metrics_streamer_audio_jitter_99%,metrics_streamer_audio_jitter_median,metrics_streamer_audio_jitter_75%,metrics_streamer_audio_jitter_95%,metrics_streamer_audio_jitter_mean,metrics_streamer_audio_pkt_total_count,metrics_streamer_audio_bytes_sent_count,metrics_streamer_audio_rtt_count,metrics_streamer_audio_rtt_stddev,metrics_streamer_audio_rtt_min,metrics_streamer_audio_rtt_max,metrics_streamer_audio_rtt_sum,metrics_streamer_audio_rtt_999%,metrics_streamer_audio_rtt_99%,metrics_streamer_audio_rtt_median,metrics_streamer_audio_rtt_75%,metrics_streamer_audio_rtt_95%,metrics_streamer_audio_rtt_mean,metrics_streamer_audio_bitrate_count,metrics_streamer_audio_bitrate_stddev,metrics_streamer_audio_bitrate_min,metrics_streamer_audio_bitrate_max,metrics_streamer_audio_bitrate_sum,metrics_streamer_audio_bitrate_999%,metrics_streamer_audio_bitrate_99%,metrics_streamer_audio_bitrate_median,metrics_streamer_audio_bitrate_75%,metrics_streamer_audio_bitrate_95%,metrics_streamer_audio_bitrate_mean,metrics_streamer_video_jitter_count,metrics_streamer_video_jitter_stddev,metrics_streamer_video_jitter_min,metrics_streamer_video_jitter_max,metrics_streamer_video_jitter_sum,metrics_streamer_video_jitter_999%,metrics_streamer_video_jitter_99%,metrics_streamer_video_jitter_median,metrics_streamer_video_jitter_75%,metrics_streamer_video_jitter_95%,metrics_streamer_video_jitter_mean,metrics_streamer_video_pkt_total_count,metrics_streamer_video_bytes_sent_count,metrics_streamer_video_frames_count,metrics_streamer_video_rtt_count,metrics_streamer_video_rtt_stddev,metrics_streamer_video_rtt_min,metrics_streamer_video_rtt_max,metrics_streamer_video_rtt_sum,metrics_streamer_video_rtt_999%,metrics_streamer_video_rtt_99%,metrics_streamer_video_rtt_median,metrics_streamer_video_rtt_75%,metrics_streamer_video_rtt_95%,metrics_streamer_video_rtt_mean,metrics_streamer_video_adapt_count,metrics_streamer_video_adapt_stddev,metrics_streamer_video_adapt_min,metrics_streamer_video_adapt_max,metrics_streamer_video_adapt_sum,metrics_streamer_video_adapt_999%,metrics_streamer_video_adapt_99%,metrics_streamer_video_adapt_median,metrics_streamer_video_adapt_75%,metrics_streamer_video_adapt_95%,metrics_streamer_video_adapt_mean,metrics_streamer_video_encode_count,metrics_streamer_video_encode_stddev,metrics_streamer_video_encode_min,metrics_streamer_video_encode_max,metrics_streamer_video_encode_sum,metrics_streamer_video_encode_999%,metrics_streamer_video_encode_99%,metrics_streamer_video_encode_median,metrics_streamer_video_encode_75%,metrics_streamer_video_encode_95%,metrics_streamer_video_encode_mean,metrics_streamer_video_grab_count,metrics_streamer_video_grab_stddev,metrics_streamer_video_grab_min,metrics_streamer_video_grab_max,metrics_streamer_video_grab_sum,metrics_streamer_video_grab_999%,metrics_streamer_video_grab_99%,metrics_streamer_video_grab_median,metrics_streamer_video_grab_75%,metrics_streamer_video_grab_95%,metrics_streamer_video_grab_mean,metrics_streamer_video_bitrate_count,metrics_streamer_video_bitrate_stddev,metrics_streamer_video_bitrate_min,metrics_streamer_video_bitrate_max,metrics_streamer_video_bitrate_sum,metrics_streamer_video_bitrate_999%,metrics_streamer_video_bitrate_99%,metrics_streamer_video_bitrate_median,metrics_streamer_video_bitrate_75%,metrics_streamer_video_bitrate_95%,metrics_streamer_video_bitrate_mean,metrics_streamer_audio_encode_count,metrics_streamer_audio_encode_stddev,metrics_streamer_audio_encode_min,metrics_streamer_audio_encode_max,metrics_streamer_audio_encode_sum,metrics_streamer_audio_encode_999%,metrics_streamer_audio_encode_99%,metrics_streamer_audio_encode_median,metrics_streamer_audio_encode_75%,metrics_streamer_audio_encode_95%,metrics_streamer_audio_encode_mean,metrics_streamer_audio_frames_count,metrics_streamer_audio_grab_count,metrics_streamer_audio_grab_stddev,metrics_streamer_audio_grab_min,metrics_streamer_audio_grab_max,metrics_streamer_audio_grab_sum,metrics_streamer_audio_grab_999%,metrics_streamer_audio_grab_99%,metrics_streamer_audio_grab_median,metrics_streamer_audio_grab_75%,metrics_streamer_audio_grab_95%,metrics_streamer_audio_grab_mean,metrics_streamer_audio_adapt_count,metrics_streamer_audio_adapt_stddev,metrics_streamer_audio_adapt_min,metrics_streamer_audio_adapt_max,metrics_streamer_audio_adapt_sum,metrics_streamer_audio_adapt_999%,metrics_streamer_audio_adapt_99%,metrics_streamer_audio_adapt_median,metrics_streamer_audio_adapt_75%,metrics_streamer_audio_adapt_95%,metrics_streamer_audio_adapt_mean,metrics_client_audio_latency_count,metrics_client_audio_latency_stddev,metrics_client_audio_latency_min,metrics_client_audio_latency_max,metrics_client_audio_latency_sum,metrics_client_audio_latency_999%,metrics_client_audio_latency_99%,metrics_client_audio_latency_median,metrics_client_audio_latency_75%,metrics_client_audio_latency_95%,metrics_client_audio_latency_mean,metrics_client_audio_jitter_count,metrics_client_audio_jitter_stddev,metrics_client_audio_jitter_min,metrics_client_audio_jitter_max,metrics_client_audio_jitter_sum,metrics_client_audio_jitter_999%,metrics_client_audio_jitter_99%,metrics_client_audio_jitter_median,metrics_client_audio_jitter_75%,metrics_client_audio_jitter_95%,metrics_client_audio_jitter_mean,metrics_client_audio_pkt_total_count,metrics_client_audio_receive_interval_count,metrics_client_audio_receive_interval_stddev,metrics_client_audio_receive_interval_min,metrics_client_audio_receive_interval_max,metrics_client_audio_receive_interval_sum,metrics_client_audio_receive_interval_999%,metrics_client_audio_receive_interval_99%,metrics_client_audio_receive_interval_median,metrics_client_audio_receive_interval_75%,metrics_client_audio_receive_interval_95%,metrics_client_audio_receive_interval_mean,metrics_client_audio_decoding_count,metrics_client_audio_decoding_stddev,metrics_client_audio_decoding_min,metrics_client_audio_decoding_max,metrics_client_audio_decoding_sum,metrics_client_audio_decoding_999%,metrics_client_audio_decoding_99%,metrics_client_audio_decoding_median,metrics_client_audio_decoding_75%,metrics_client_audio_decoding_95%,metrics_client_audio_decoding_mean,metrics_client_audio_rendering_count,metrics_client_audio_rendering_stddev,metrics_client_audio_rendering_min,metrics_client_audio_rendering_max,metrics_client_audio_rendering_sum,metrics_client_audio_rendering_999%,metrics_client_audio_rendering_99%,metrics_client_audio_rendering_median,metrics_client_audio_rendering_75%,metrics_client_audio_rendering_95%,metrics_client_audio_rendering_mean,metrics_client_audio_rate_count,metrics_client_audio_rate_stddev,metrics_client_audio_rate_min,metrics_client_audio_rate_max,metrics_client_audio_rate_sum,metrics_client_audio_rate_999%,metrics_client_audio_rate_99%,metrics_client_audio_rate_median,metrics_client_audio_rate_75%,metrics_client_audio_rate_95%,metrics_client_audio_rate_mean,metrics_client_audio_bytes_rcv_count,metrics_client_audio_pkt_lost_count,metrics_client_audio_bitrate_count,metrics_client_audio_bitrate_stddev,metrics_client_audio_bitrate_min,metrics_client_audio_bitrate_max,metrics_client_audio_bitrate_sum,metrics_client_audio_bitrate_999%,metrics_client_audio_bitrate_99%,metrics_client_audio_bitrate_median,metrics_client_audio_bitrate_75%,metrics_client_audio_bitrate_95%,metrics_client_audio_bitrate_mean,metrics_client_video_latency_count,metrics_client_video_latency_stddev,metrics_client_video_latency_min,metrics_client_video_latency_max,metrics_client_video_latency_sum,metrics_client_video_latency_999%,metrics_client_video_latency_99%,metrics_client_video_latency_median,metrics_client_video_latency_75%,metrics_client_video_latency_95%,metrics_client_video_latency_mean,metrics_client_video_jitter_count,metrics_client_video_jitter_stddev,metrics_client_video_jitter_min,metrics_client_video_jitter_max,metrics_client_video_jitter_sum,metrics_client_video_jitter_999%,metrics_client_video_jitter_99%,metrics_client_video_jitter_median,metrics_client_video_jitter_75%,metrics_client_video_jitter_95%,metrics_client_video_jitter_mean,metrics_client_video_pkt_total_count,metrics_client_video_receive_interval_count,metrics_client_video_receive_interval_stddev,metrics_client_video_receive_interval_min,metrics_client_video_receive_interval_max,metrics_client_video_receive_interval_sum,metrics_client_video_receive_interval_999%,metrics_client_video_receive_interval_99%,metrics_client_video_receive_interval_median,metrics_client_video_receive_interval_75%,metrics_client_video_receive_interval_95%,metrics_client_video_receive_interval_mean,metrics_client_video_decoding_count,metrics_client_video_decoding_stddev,metrics_client_video_decoding_min,metrics_client_video_decoding_max,metrics_client_video_decoding_sum,metrics_client_video_decoding_999%,metrics_client_video_decoding_99%,metrics_client_video_decoding_median,metrics_client_video_decoding_75%,metrics_client_video_decoding_95%,metrics_client_video_decoding_mean,metrics_client_video_rendering_count,metrics_client_video_rendering_stddev,metrics_client_video_rendering_min,metrics_client_video_rendering_max,metrics_client_video_rendering_sum,metrics_client_video_rendering_999%,metrics_client_video_rendering_99%,metrics_client_video_rendering_median,metrics_client_video_rendering_75%,metrics_client_video_rendering_95%,metrics_client_video_rendering_mean,metrics_client_video_rate_count,metrics_client_video_rate_stddev,metrics_client_video_rate_min,metrics_client_video_rate_max,metrics_client_video_rate_sum,metrics_client_video_rate_999%,metrics_client_video_rate_99%,metrics_client_video_rate_median,metrics_client_video_rate_75%,metrics_client_video_rate_95%,metrics_client_video_rate_mean,metrics_client_video_bytes_rcv_count,metrics_client_video_pkt_lost_count,metrics_client_video_bitrate_count,metrics_client_video_bitrate_stddev,metrics_client_video_bitrate_min,metrics_client_video_bitrate_max,metrics_client_video_bitrate_sum,metrics_client_video_bitrate_999%,metrics_client_video_bitrate_99%,metrics_client_video_bitrate_median,metrics_client_video_bitrate_75%,metrics_client_video_bitrate_95%,metrics_client_video_bitrate_mean,speedtest_bandwidth,speedtest_icmp_latency,running_at_$date,stop_kind,status,user_exit,client,no error,other,server,streamer
57,99.00553846,84,508,12404,508,508,191,274.5,417.7,217.6140351,84752,25795,57,20.45021129,39,167,3046,167,167,47,53,104.6,53.43859649,57,19.62788639,21,145,6852,145,145,123,132.5,140.1,120.2105263,59,145.4546587,383,1075,31531,1075,1075,476,579,865,534.4237288,639779,823030,110669,59,13.89888382,39,132,2938,-0.007895189,-0.007894362,46,-0.007889922,-0.007893379,49.79661017,60,0.256038192,0,0,122,4,4,2,2,2,2.033333333,60,0.858131044,0,0,97,7,7,2,2,2,1.616666667,60,0.128019096,0,0,119,2,2,2,2,2,1.983333333,59,490.0549061,2013,4530,219241,-0.00788592,-0.00788592,3728,-0.007884869,-0.00788592,3715.949153,59,0,0,0,0,0,0,0,0,0,0,86354,59,3193.22995,0,0,24845,24740,24740,0,0,15,421.1016949,59,0.1290809,0,0,1,1,1,0,0,0,0.016949153,30,12827.22449,-16155,36777,123194,36777,36777,2126.5,10735.75,33905.45,4106.466667,30,5.83142826,0,34,215,34,34,6,10,23,7.166666667,87635,30,156140157.4,1,869834985,869835128,869834985,869834985,5,5,391425750.4,28994504.27,30,65.23874105,-114,146,564,146,146,7,57.25,143.25,18.8,30,5283.68978,-11834,13880,35124,13880,13880,186.5,2854.75,13722.7,1170.8,30,58541.0707,0,397680,3019274,397680,397680,95990.5,96494.5,242478.8,100642.4667,0,0,30,17.84280123,50,125,3551,125,125,125,125,125,118.3666667,30,3082.453751,-2703,11167,81358,11167,11167,2039,4337.25,9792,2711.933333,30,4.184096876,1,18,192,18,18,5,9,16.35,6.4,648533,30,73239061120,3136,4.08005E+11,4.08005E+11,0.620671745,0.627591166,3200.5,-0.168545744,0.194507458,13600155446,30,1208.129035,-583,5216,42079,5216,5216,1109,1797,4641.8,1402.633333,30,256.6190021,279,1789,12527,1789,1789,377.5,394.75,1044.3,417.5666667,30,56.38148829,0,320,9005,320,320,312,313,318.35,300.1666667,0,0,30,378.8198986,2759,4079,111046,4079,4079,3787.5,4011.75,4079,3701.533333,-0.308057235,-0.20432225,1,client_disc,ended,0,0,1,0,0,0
3,42.52842187,218,321,795,321,321,256,321,321,265,4311,945,3,28.75567577,153,218,533,218,218,162,218,218,177.6666667,3,35.11251755,36,120,250,120,120,94,120,120,83.33333333,3,277.350961,673,1283,2675,1283,1283,719,1283,1283,891.6666667,10484,10725,5366,3,46.09410664,103,212,447,-0.007892275,-0.007891448,132,-0.007884058,-0.007888389,149,4,2.598076211,0,0,22,10,10,4,8.5,10,5.5,4,6.652067348,0,0,26,18,18,3,14.25,18,6.5,4,1.639359631,0,0,19,6,6,5.5,6,6,4.75,3,72.82093716,876,1050,2855,-0.00788592,-0.00788592,929,-0.007885602,-0.00788592,951.6666667,4,3.897114317,0,0,9,9,9,0,6.75,9,2.25,4457,4,0,0,0,0,0,0,0,0,0,0,4,0.866025404,0,0,2,2,2,0,1.5,2,0.5,1,0,55698,55698,55698,55698,55698,55698,55698,55698,55698,1,0,28,28,28,28,28,28,28,28,28,2918,1,0,521960627,521960627,521960627,521960627,521960627,521960627,521960627,521960627,521960627,1,0,507,507,507,507,507,507,507,507,507,1,0,8806,8806,8806,8806,8806,8806,8806,8806,8806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,67,67,67,67,67,67,67,67,1,0,2616964,2616964,2616964,2616964,2616964,2616964,2616964,2616964,2616964,1,0,52,52,52,52,52,52,52,52,52,7196,1,0,4.35913E+11,4.35913E+11,4.35913E+11,0.680038603,0.687170481,4.35913E+11,1.169480311,0.756745522,4.35913E+11,1,0,8778,8778,8778,8778,8778,8778,8778,8778,8778,1,0,6748,6748,6748,6748,6748,6748,6748,6748,6748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1004,1004,1004,1004,1004,1004,1004,1004,1004,-0.734178031,,1,client_disc,ended,0,0,1,0,0,0
5,47.55628245,196,330,1205,330,330,218,289,330,241,7337,1492,5,81.02987104,99,312,752,312,312,114,214.5,312,150.4,5,37.41122826,33,123,395,123,123,66,123,123,79,5,543.0622064,517,2112,6926,2112,2112,1284,1947.5,2112,1385.2,17633,18021,8875,5,84.83254093,102,323,836,-0.007888231,-0.007887404,112,-0.007882382,-0.007884345,167.2,6,0.372677996,0,0,25,5,5,4,4.25,5,4.166666667,6,0.687184271,0,0,17,4,4,3,3.25,4,2.833333333,6,1.462494065,0,0,31,6,6,6,6,6,5.166666667,5,122.5388102,737,1083,4799,-0.00788592,-0.00788592,1024,-0.0078856,-0.00788592,959.8,6,0,0,0,0,0,0,0,0,0,0,7421,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,32925.97375,-20339,60181,55771,60181,60181,15929,60181,60181,18590.33333,3,3.858612301,15,24,61,24,24,22,24,24,20.33333333,8876,3,246731071.8,5,523395647,523395657,523395647,523395647,5,523395647,523395647,174465219,3,271.8851882,-41,598,673,598,598,116,598,598,224.3333333,3,5998.572071,-4532,10112,7327,10112,10112,1747,10112,10112,2442.333333,3,30259.21665,0,68472,127284,68472,68472,58812,68472,68472,42428,0,0,3,26.54974367,62,124,262,124,124,76,124,124,87.33333333,3,2320838.283,1226101,6873791,11587695,6873791,6873791,3487803,6873791,6873791,3862565,3,7.363574011,24,42,100,42,42,34,42,42,33.33333333,21169,3,2.06496E+11,3813,4.38045E+11,4.38045E+11,0.684572392,0.691720494,4208,1.176022481,0.761494947,1.46015E+11,3,2266.402141,2967,8497,16773,8497,8497,5309,8497,8497,5591,3,2051.534439,1459,6010,9358,6010,6010,1889,6010,6010,3119.333333,3,82.20705566,0,201,312,201,201,111,201,201,104,0,0,3,36.77861698,936,1015,2889,1015,1015,938,1015,1015,963,-0.734178031,,1,client_disc,ended,1,0,1,0,0,0
20,484.6332092,212,1938,16321,1938,1938,816.5,1070,1925.4,816.05,28809,7604,20,244.3285237,79,1066,4603,1066,1066,115.5,223.75,1044.15,230.15,20,37.38769851,1,138,2008,138,138,111,129.25,137.95,100.4,20,540.3886819,460,2536,21007,2536,2536,907,1376.5,2512,1050.35,56908,63999,26343,20,359.2334165,97,1394,5871,-0.00784922,-0.007848392,131.5,-0.007881508,-0.007845574,293.55,21,0.212958855,0,0,104,5,5,5,5,5,4.952380952,21,0.485620906,0,0,55,3,3,3,3,3,2.619047619,21,2.044848624,0,0,170,11,11,8,10,11,8.095238095,20,300.6052686,75,1680,16963,-0.00788592,-0.00788592,853.5,-0.007885628,-0.00788592,848.15,21,0,0,0,0,0,0,0,0,0,0,28879,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10,10031.46623,-10089,21342,93840,21342,21342,10003.5,18579.75,21342,9384,10,8.005623024,7,35,221,35,35,23,28.25,35,22.1,28792,10,154784716.1,4,515949059,515949108,515949059,515949059,5.5,6.5,515949059,51594910.8,10,94.55601514,-126,182,524,182,182,45,134,182,52.4,10,2005.119637,-1781,5649,19672,5649,5649,2117,3245.25,5649,1967.2,10,27806.00844,0,113203,738238,113203,113203,75835.5,89946.5,113203,73823.8,0,0,10,33.70830758,5,125,1005,125,125,111.5,121,125,100.5,10,1258379.219,-304850,4306965,8420259,4306965,4306965,486399.5,1043720,4306965,842025.9,10,19.97097894,25,96,536,96,96,58.5,64,96,53.6,56439,10,1.58875E+11,6030,5.29583E+11,5.29583E+11,0.879291371,0.887136315,6786.5,-0.168545724,0.965475188,52958338491,10,2022.585101,2191,9151,45671,9151,9151,4443.5,5788.5,9151,4567.1,10,1238.859802,1458,5954,24807,5954,5954,2152,2679.75,5954,2480.7,10,68.80377897,0,282,1328,282,282,139,158.75,282,132.8,0,0,10,241.4277532,226,1256,8428,1256,1256,865,937,1256,842.8,-0.734178031,,1,stop,error,0,0,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21748,,,,,,,,,,,,25,0,0,0,0,0,0,0,0,0,0,25,0.271293199,0,0,73,3,3,3,3,3,2.92,25,14.50097928,0,0,74,74,74,0,0,51.8,2.96,,,,,,,,,,,,25,0.195959179,0,0,1,1,1,0,0,0.7,0.04,35837,25,13.40662523,0,0,92,69,69,0,2.5,49.8,3.68,25,0,0,0,0,0,0,0,0,0,0,12,1306.464767,-2529,3427,7137,3427,3427,548,937.75,3427,594.75,12,1.705790791,3,10,71,10,10,6,6,10,5.916666667,35820,12,141118852.8,4,510587225,510587275,510587225,510587225,5,5,510587225,42548939.58,12,26.21532101,-46,75,197,75,75,16.5,23.5,75,16.41666667,12,21.65432341,4,81,245,81,81,15,20.5,81,20.41666667,12,26572.42506,0,102712,1051484,102712,102712,94406,97342.5,102712,87623.66667,0,1,12,0.623609564,123,125,1492,125,125,124,125,125,124.3333333,12,1311.396033,2525,8001,54056,8001,8001,4223,5109.25,8001,4504.666667,12,2.041241452,15,23,240,23,23,21,21,23,20,318083,12,2.32702E+11,13216,8.41947E+11,8.41947E+11,1.543743983,1.553966803,13801.5,-0.168545712,1.661530619,70162242808,12,964.8705728,1088,4974,37544,4974,4974,3113,3926.75,4974,3128.666667,12,207.2087648,396,1176,6374,1176,1176,453.5,537.25,1176,531.1666667,12,20.2024476,0,76,802,76,76,72.5,74,76,66.83333333,0,1,12,667.0375375,3250,5666,57611,5666,5666,4920.5,5160.25,5666,4800.916667,-0.007030383,-0.1169519,1,client_disc,ended,1,0,1,0,0,0
4,71.11434454,209,383,1326,383,383,367,380.25,383,331.5,5809,792,4,8.437268515,24,45,123,45,45,27,41,45,30.75,4,38.69431483,1,110,210,110,110,49.5,95.5,110,52.5,4,136.5924595,533,816,2696,816,816,673.5,813.25,816,674,24210,27073,6842,4,2.384848004,26,32,117,-0.007898831,-0.007898004,29.5,-0.007890623,-0.007894945,29.25,5,0.8,0,0,23,6,6,4,5.5,6,4.6,5,0.894427191,0,0,15,4,4,3,4,4,3,5,0.979795897,0,0,24,6,6,5,5.5,6,4.8,4,1374.490883,461,4102,7199,-0.00788592,-0.00788592,1318,-0.007885036,-0.00788592,1799.75,5,0,0,0,0,0,0,0,0,0,0,5953,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1723.5,212,3659,3871,3659,3659,1935.5,3659,3659,1935.5,2,3.5,9,16,25,16,16,12.5,16,16,12.5,5939,2,256497431.5,5,512994868,512994873,512994868,512994868,256497436.5,512994868,512994868,256497436.5,2,559.5,-303,816,513,816,816,256.5,816,816,256.5,2,1232,690,3154,3844,3154,3154,1922,3154,3154,1922,2,47041.5,0,94083,94083,94083,94083,47041.5,94083,94083,47041.5,0,0,2,25.5,30,81,111,81,81,55.5,81,81,55.5,2,1989.5,3599,7578,11177,7578,7578,5588.5,7578,7578,5588.5,2,5.5,20,31,51,31,31,25.5,31,31,25.5,24104,2,2.25709E+11,3985,4.51417E+11,4.51417E+11,0.713018214,0.720268115,2.25709E+11,1.217069264,0.791293715,2.25709E+11,2,30.5,2239,2300,4539,2300,2300,2269.5,2300,2300,2269.5,2,444.5,245,1134,1379,1134,1134,689.5,1134,1134,689.5,2,125.5,0,251,251,251,251,125.5,251,251,125.5,0,0,2,873,913,2659,3572,2659,2659,1786,2659,2659,1786,-0.11960224,-0.304174079,1,client_disc,ended,1,0,1,0,0,0
22,382.9579309,103,1383,7774,1383,1383,188.5,339.25,1381.05,353.3636364,32757,10063,22,107.60869,24,430,2283,430,430,30.5,155.75,414.85,103.7727273,22,13.21750655,71,134,2672,134,134,125,130,133.7,121.4545455,22,774.5494518,255,2988,18803,2988,2988,635,982.5,2940.45,854.6818182,102999,131754,19886,22,176.4963652,24,692,3186,-0.00787479,-0.007873963,49.5,-0.007884085,-0.007871735,144.8181818,23,0.81572448,0,0,88,4,4,4,4,4,3.826086957,23,0.849774795,0,0,72,5,5,3,3,4.8,3.130434783,23,56.02267972,0,0,420,281,281,7,7,226.2,18.26086957,22,902.7490076,843,3932,35067,-0.00788592,-0.00788592,1037,-0.007885381,-0.00788592,1593.954545,23,0,0,0,0,0,0,0,0,0,0,32856,23,0,0,0,0,0,0,0,0,0,0,23,1.42751784,0,0,7,7,7,0,0,5.6,0.304347826,11,13640.59102,-11810,27221,77649,27221,27221,6785,21488,27221,7059,11,411568.4252,5,1431654,1431764,1431654,1431654,9,21,1431654,130160.3636,32796,11,147824212,4,514207328,514207374,514207328,514207328,5,5,514207328,46746124.91,11,79.98873888,-35,286,646,286,286,44,66,286,58.72727273,11,3845.171969,-3088,11657,42809,11657,11657,4668,6046,11657,3891.727273,11,28616.29899,0,116659,946645,116659,116659,95257,96497,116659,86058.63636,0,0,11,7.351842407,99,125,1335,125,125,124,125,125,121.3636364,11,1631.587641,3161,8648,51957,8648,8648,3785,6158,8648,4723.363636,11,16.4427381,21,68,418,68,68,31,55,68,38,103047,11,2.46263E+11,12806,8.56627E+11,8.56627E+11,1.574970624,1.585305194,14023,-0.16854571,1.694242467,77875158786,11,785.3794998,1917,4997,29077,4997,4997,2494,2701,4997,2643.363636,11,185.1408666,427,1123,6043,1123,1123,508,538,1123,549.3636364,11,20.76034045,0,78,716,78,78,71,73,78,65.09090909,0,0,11,733.3939895,966,2992,17542,2992,2992,1157,2190,2992,1594.727273,-0.11960224,-0.304174079,1,client_disc,ended,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.734178031,,1,conn_to,error,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.378031508,-0.366581473,0,,error,0,0,0,0,1,0
5,14.24640305,85,128,526,128,128,104,119.5,128,105.2,7326,1855,5,0.489897949,24,25,122,25,25,24,25,25,24.4,5,35.1032762,35,130,492,130,130,118,126.5,130,98.4,5,69.11613415,413,598,2403,598,598,463,555.5,598,480.6,43441,56481,5955,5,0.489897949,25,26,127,-0.00789905,-0.007898223,25,-0.007890833,-0.007895164,25.4,6,0.897527468,0,0,31,7,7,5,5.5,7,5.166666667,6,2.5,0,0,27,10,10,3.5,5.5,10,4.5,6,1.343709625,0,0,29,6,6,5,6,6,4.833333333,5,1621.964118,1048,5580,15045,-0.00788592,-0.00788592,3173,-0.007884739,-0.00788592,3009,6,0,0,0,0,0,0,0,0,0,0,7509,6,0.372677996,0,0,5,1,1,1,1,1,0.833333333,6,0.372677996,0,0,1,1,1,0,0.25,1,0.166666667,3,536.7910829,433,1584,2475,1584,1584,458,1584,1584,825,3,1.247219129,2,5,10,5,5,3,5,5,3.333333333,8915,3,246392554.6,4,522677543,522677552,522677543,522677543,5,522677543,522677543,174225850.7,3,46.26253584,27,128,188,128,128,33,128,128,62.66666667,3,6.480740698,-1,14,15,14,14,2,14,14,5,3,44107.33279,0,96000,186925,96000,96000,90925,96000,96000,62308.33333,0,0,3,32.05550741,57,125,307,125,125,125,125,125,102.3333333,3,2904.077172,-206,6469,7265,6469,6469,1002,6469,6469,2421.666667,3,3.399346342,5,13,29,13,13,11,13,13,9.666666667,52678,3,3.11897E+11,7995,6.61634E+11,6.61634E+11,1.160187486,1.169037672,8846,1.862326056,1.259731336,2.20545E+11,3,709.0624483,355,2089,3752,2089,2089,1308,2089,2089,1250.666667,3,436.4174862,-125,916,976,916,916,185,916,916,325.3333333,3,56.31064632,0,125,238,125,125,113,125,125,79.33333333,0,0,3,1359.707567,1201,4442,9129,4442,4442,3486,4442,4442,3043,4.378031508,-0.366581473,1,client_disc,ended,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.463294295,-0.1169519,0,,cancelled,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.308057235,-0.20432225,1,stop,error,0,1,0,1,0,0
